index,City,AccentCity,Population,Latitude,Longitude,CountryLong,Latitude(average),Longitude(average)
10444,san pedro de uraba,San Pedro de Urabá,11095.0,8.275147,-76.376407,colombia,4.0,-72.0
10445,garagoa,Garagoa,11102.0,5.082356,-73.363342,colombia,4.0,-72.0
10446,majagual,Majagual,11139.0,8.538865,-74.62038000000001,colombia,4.0,-72.0
10447,marsella,Marsella,11158.0,4.937222,-75.737778,colombia,4.0,-72.0
10448,natagaima,Natagaima,11217.0,3.620569,-75.094148,colombia,4.0,-72.0
10449,ponedera,Ponedera,11222.0,10.641035,-74.75025699999999,colombia,4.0,-72.0
10450,cumaral,Cumaral,11264.0,4.270802,-73.486694,colombia,4.0,-72.0
10451,san vicente de chucuri,San Vicente de Chucurí,11265.0,6.881,-73.409766,colombia,4.0,-72.0
10452,cimitarra,Cimitarra,11267.0,6.314192,-73.94968399999999,colombia,4.0,-72.0
10453,sabana de torres,Sabana de Torres,11292.0,7.391497999999999,-73.495739,colombia,4.0,-72.0
10454,pelaya,Pelaya,11306.0,8.688187,-73.66451500000001,colombia,4.0,-72.0
10455,venadillo,Venadillo,11311.0,4.719295,-74.929181,colombia,4.0,-72.0
10456,candelaria,Candelaria,11427.0,10.459117,-74.879697,colombia,4.0,-72.0
10457,chivolo,Chivolo,11457.0,10.025022,-74.622789,colombia,4.0,-72.0
10458,san pedro,San Pedro,11489.0,9.395603,-75.064758,colombia,4.0,-72.0
10459,dabeiba,Dabeiba,11548.0,7.0017190000000005,-76.267225,colombia,4.0,-72.0
10460,san antero,San Antero,11610.0,9.374101,-75.758909,colombia,4.0,-72.0
10461,darien,Darién,11724.0,3.930645,-76.484811,colombia,4.0,-72.0
10462,neira,Neira,11755.0,5.166498000000001,-75.52000799999999,colombia,4.0,-72.0
10463,sitionuevo,Sitionuevo,11817.0,10.777367,-74.72049100000001,colombia,4.0,-72.0
10464,antioquia,Antioquia,11829.0,6.556867,-75.828056,colombia,4.0,-72.0
10465,el bordo,El Bordo,12072.0,2.1169580000000003,-76.982137,colombia,4.0,-72.0
10466,amaga,Amagá,12170.0,6.040011,-75.703151,colombia,4.0,-72.0
10467,puerto rico,Puerto Rico,12306.0,1.905743,-75.154059,colombia,4.0,-72.0
10468,dagua,Dagua,12320.0,3.656852,-76.68859,colombia,4.0,-72.0
10469,ansermanuevo,Ansermanuevo,12332.0,4.7972220000000005,-75.995,colombia,4.0,-72.0
10470,bugalagrande,Bugalagrande,12418.0,4.212073,-76.155638,colombia,4.0,-72.0
10471,san estanislao,San Estanislao,12596.0,10.398333,-75.151111,colombia,4.0,-72.0
10472,santa barbara,Santa Bárbara,12743.0,5.874583,-75.56705600000001,colombia,4.0,-72.0
10473,supia,Supía,12784.0,5.45303,-75.650717,colombia,4.0,-72.0
10474,villanueva,Villanueva,12792.0,10.443611,-75.27305600000001,colombia,4.0,-72.0
10475,el doncello,El Doncello,13082.0,1.678168,-75.284655,colombia,4.0,-72.0
10476,miranda,Miranda,13223.0,3.249907,-76.228145,colombia,4.0,-72.0
10477,luruaco,Luruaco,13237.0,10.609214,-75.143091,colombia,4.0,-72.0
10478,ovejas,Ovejas,13284.0,9.532482,-75.22381999999999,colombia,4.0,-72.0
10479,samaniego,Samaniego,13515.0,1.338495,-77.59569499999999,colombia,4.0,-72.0
10480,el zulia,El Zulia,13521.0,7.932478,-72.601252,colombia,4.0,-72.0
10481,puebloviejo,Puebloviejo,13524.0,10.993761,-74.284385,colombia,4.0,-72.0
10482,paipa,Paipa,13554.0,5.780130000000001,-73.117082,colombia,4.0,-72.0
10483,tibu,Tibú,13566.0,8.638955000000001,-72.73583,colombia,4.0,-72.0
10484,taraza,Tarazá,13639.0,7.583583,-75.400684,colombia,4.0,-72.0
10485,puerto wilches,Puerto Wilches,13705.0,7.348285000000001,-73.896011,colombia,4.0,-72.0
10486,orito,Orito,13708.0,0.676558,-76.877116,colombia,4.0,-72.0
10487,toro,Toro,13764.0,4.611667,-76.081389,colombia,4.0,-72.0
10488,istmina,Istmina,13788.0,5.160538,-76.683971,colombia,4.0,-72.0
10489,guapi,Guapi,13854.0,2.570823,-77.885421,colombia,4.0,-72.0
10490,santa ana,Santa Ana,13951.0,9.321247,-74.568478,colombia,4.0,-72.0
10491,san pablo,San Pablo,13984.0,10.051537,-75.267746,colombia,4.0,-72.0
10492,manati,Manatí,14141.0,10.445893,-74.958694,colombia,4.0,-72.0
10493,guarne,Guarne,14270.0,6.280456,-75.443537,colombia,4.0,-72.0
10494,los palmitos,Los Palmitos,14385.0,9.378988,-75.26769200000001,colombia,4.0,-72.0
10495,guaduas,Guaduas,14392.0,5.06692,-74.59498599999999,colombia,4.0,-72.0
10496,guamo,Guamo,14881.0,4.030782,-74.970097,colombia,4.0,-72.0
10497,la union,La Unión,15061.0,1.604496,-77.131523,colombia,4.0,-72.0
10498,chiriguana,Chiriguaná,15181.0,9.362379,-73.603135,colombia,4.0,-72.0
10499,viterbo,Viterbo,15216.0,5.062421,-75.87159,colombia,4.0,-72.0
10500,bolivar,Bolívar,15493.0,1.839944,-76.968889,colombia,4.0,-72.0
10501,aguazul,Aguazul,15670.0,5.1728190000000005,-72.54705799999999,colombia,4.0,-72.0
10502,belen de umbria,Belén de Umbría,15698.0,5.200875,-75.868652,colombia,4.0,-72.0
10503,santa lucia,Santa Lucía,15760.0,10.324198,-74.960169,colombia,4.0,-72.0
10504,el reten,El Retén,15901.0,10.611353,-74.268237,colombia,4.0,-72.0
10505,san martin,San Martín,16274.0,3.696373,-73.699575,colombia,4.0,-72.0
10506,puerto santander,Puerto Santander,16275.0,8.363611,-72.406295,colombia,4.0,-72.0
10507,manzanares,Manzanares,16278.0,5.324722,-75.156944,colombia,4.0,-72.0
10508,andes,Andes,16420.0,5.656098,-75.878772,colombia,4.0,-72.0
10509,corinto,Corinto,16579.0,3.174072,-76.259928,colombia,4.0,-72.0
10510,paz de ariporo,Paz de Ariporo,16666.0,5.880556,-71.891944,colombia,4.0,-72.0
10511,puerto lopez,Puerto López,16678.0,4.084514,-72.955974,colombia,4.0,-72.0
10512,pacho,Pacho,16698.0,5.132778,-74.15977099999999,colombia,4.0,-72.0
10513,barbosa,Barbosa,16707.0,6.438088,-75.331355,colombia,4.0,-72.0
10514,chimichagua,Chimichagua,16746.0,9.257778,-73.81228,colombia,4.0,-72.0
10515,sonson,Sonsón,17232.0,5.71062,-75.31068499999999,colombia,4.0,-72.0
10516,barrancas,Barrancas,17350.0,10.957561,-72.787693,colombia,4.0,-72.0
10517,andalucia,Andalucía,17432.0,4.17061,-76.166411,colombia,4.0,-72.0
10518,cienaga de oro,Ciénaga de Oro,17623.0,8.874433,-75.620278,colombia,4.0,-72.0
10519,fresno,Fresno,17669.0,5.152643,-75.03623499999999,colombia,4.0,-72.0
10520,santuario,Santuario,17722.0,6.138333,-75.264167,colombia,4.0,-72.0
10521,socorro,Socorro,17752.0,6.468382,-73.260224,colombia,4.0,-72.0
10522,salamina,Salamina,18076.0,5.407328,-75.487487,colombia,4.0,-72.0
10523,el copey,El Copey,18137.0,10.150311,-73.96139699999999,colombia,4.0,-72.0
10524,san benito abad,San Benito Abad,18181.0,8.929007,-75.02709,colombia,4.0,-72.0
10525,repelon,Repelón,18686.0,10.491944,-75.12916700000001,colombia,4.0,-72.0
10526,villanueva,Villanueva,18700.0,10.605278,-72.98,colombia,4.0,-72.0
10527,malaga,Málaga,18740.0,6.699027,-72.732327,colombia,4.0,-72.0
10528,zaragoza,Zaragoza,18795.0,7.489707000000001,-74.869189,colombia,4.0,-72.0
10529,urrao,Urrao,18846.0,6.315197,-76.134201,colombia,4.0,-72.0
10530,riosucio,Riosucio,18950.0,5.42164,-75.703177,colombia,4.0,-72.0
10531,la plata,La Plata,19276.0,2.393406,-75.892319,colombia,4.0,-72.0
10532,chinu,Chinú,19596.0,9.10569,-75.398116,colombia,4.0,-72.0
10533,guacari,Guacarí,19637.0,3.763828,-76.332916,colombia,4.0,-72.0
10534,aguadas,Aguadas,19727.0,5.611612,-75.45623499999999,colombia,4.0,-72.0
10535,galapa,Galapa,19733.0,10.896863,-74.88599599999999,colombia,4.0,-72.0
10536,chaparral,Chaparral,19982.0,3.723149,-75.483165,colombia,4.0,-72.0
10537,villanueva,Villanueva,20033.0,5.283333,-71.966667,colombia,4.0,-72.0
10538,lerida,Lérida,20069.0,4.862417,-74.909768,colombia,4.0,-72.0
10539,circasia,Circasia,20113.0,4.618889,-75.63583299999999,colombia,4.0,-72.0
10540,tuquerres,Túquerres,20185.0,1.092341,-77.620852,colombia,4.0,-72.0
10541,san jacinto,San Jacinto,20265.0,9.827668,-75.121701,colombia,4.0,-72.0
10542,barbosa,Barbosa,20373.0,5.931675,-73.615065,colombia,4.0,-72.0
10543,ubate,Ubaté,20486.0,5.309326,-73.81574499999999,colombia,4.0,-72.0
10544,carepa,Carepa,20627.0,7.758489,-76.65254499999999,colombia,4.0,-72.0
10545,villeta,Villeta,20689.0,5.008856,-74.472264,colombia,4.0,-72.0
10546,flandes,Flandes,20919.0,4.294127,-74.819011,colombia,4.0,-72.0
10547,carmen de viboral,Carmen de Viboral,21152.0,6.082358,-75.335088,colombia,4.0,-72.0
10548,sabanagrande,Sabanagrande,21167.0,10.789605,-74.75525400000001,colombia,4.0,-72.0
10549,sabanagrande,Sabanagrande,21167.0,10.719722,-74.682778,colombia,4.0,-72.0
10550,sampues,Sampués,21204.0,9.183611,-75.38166700000001,colombia,4.0,-72.0
10551,mocoa,Mocoa,22035.0,1.149327,-76.64661,colombia,4.0,-72.0
10552,curumani,Curumaní,22085.0,9.199917999999998,-73.542738,colombia,4.0,-72.0
10553,san jose del guaviare,San José del Guaviare,22136.0,2.572858,-72.645914,colombia,4.0,-72.0
10554,yarumal,Yarumal,22368.0,6.890278,-75.670833,colombia,4.0,-72.0
10555,campoalegre,Campoalegre,22569.0,2.684892,-75.323109,colombia,4.0,-72.0
10556,ayapel,Ayapel,22602.0,8.313721000000001,-75.139822,colombia,4.0,-72.0
10557,campo de la cruz,Campo de la Cruz,22804.0,10.378077,-74.883561,colombia,4.0,-72.0
10558,mariquita,Mariquita,23104.0,5.198894,-74.89295,colombia,4.0,-72.0
10559,sibate,Sibaté,23208.0,4.484249,-74.24499,colombia,4.0,-72.0
10560,sucre,Sucre,23210.0,8.81136,-74.720839,colombia,4.0,-72.0
10561,maria la baja,María la Baja,23401.0,9.983205,-75.30155,colombia,4.0,-72.0
10562,la union,La Unión,23459.0,4.532819,-76.103177,colombia,4.0,-72.0
10563,fonseca,Fonseca,23510.0,10.886063,-72.84869599999999,colombia,4.0,-72.0
10564,candelaria,Candelaria,23989.0,3.406711,-76.348192,colombia,4.0,-72.0
10565,marinilla,Marinilla,24172.0,6.173579,-75.336208,colombia,4.0,-72.0
10566,bosconia,Bosconia,24508.0,9.968889,-73.883611,colombia,4.0,-72.0
10567,cajica,Cajicá,25000.0,4.918574,-74.02799300000001,colombia,4.0,-72.0
10568,anserma,Anserma,25242.0,5.332778,-75.791111,colombia,4.0,-72.0
10569,santo tomas,Santo Tomás,25847.0,10.75773,-74.754509,colombia,4.0,-72.0
10570,melgar,Melgar,25980.0,4.204748,-74.640746,colombia,4.0,-72.0
10571,puerto colombia,Puerto Colombia,26228.0,10.987778,-74.954722,colombia,4.0,-72.0
10572,tierralta,Tierralta,26242.0,8.173611,-76.059167,colombia,4.0,-72.0
10573,ariguani,Ariguaní,26246.0,10.25,-74.0,colombia,4.0,-72.0
10574,san juan del cesar,San Juan del Cesar,26849.0,10.771075,-73.00314,colombia,4.0,-72.0
10575,mosquera,Mosquera,27006.0,4.705921,-74.23020799999999,colombia,4.0,-72.0
10576,la tebaida,La Tebaida,27099.0,4.452649,-75.787463,colombia,4.0,-72.0
10577,puerto boyaca,Puerto Boyacá,27311.0,5.975838,-74.58845500000001,colombia,4.0,-72.0
10578,tolu,Tolú,27390.0,9.523919,-75.58139200000001,colombia,4.0,-72.0
10579,roldanillo,Roldanillo,27562.0,4.412557,-76.154567,colombia,4.0,-72.0
10580,aracataca,Aracataca,27704.0,10.591812,-74.18983100000001,colombia,4.0,-72.0
10581,palmar de varela,Palmar de Varela,28085.0,10.740548,-74.754429,colombia,4.0,-72.0
10582,honda,Honda,28158.0,5.208559999999999,-74.735842,colombia,4.0,-72.0
10583,libano,Líbano,28212.0,4.921795,-75.06231700000001,colombia,4.0,-72.0
10584,zarzal,Zarzal,28761.0,4.394621,-76.071499,colombia,4.0,-72.0
10585,tame,Tame,29100.0,6.460995,-71.73004300000001,colombia,4.0,-72.0
10586,garzon,Garzón,29452.0,2.19593,-75.627773,colombia,4.0,-72.0
10587,san juan nepomuceno,San Juan Nepomuceno,29619.0,9.951565,-75.081979,colombia,4.0,-72.0
10588,leticia,Leticia,29666.0,-4.215278,-69.940556,colombia,4.0,-72.0
10589,puerto asis,Puerto Asís,29783.0,0.513278,-76.500748,colombia,4.0,-72.0
10590,since,Sincé,30769.0,9.243913,-75.146748,colombia,4.0,-72.0
10591,mompos,Mompos,30862.0,9.237864,-74.425329,colombia,4.0,-72.0
10592,quimbaya,Quimbaya,31392.0,4.623056,-75.762778,colombia,4.0,-72.0
10593,granada,Granada,32366.0,3.538611,-73.700556,colombia,4.0,-72.0
10594,caicedonia,Caicedonia,32417.0,4.332396,-75.826654,colombia,4.0,-72.0
10595,san onofre,San Onofre,32958.0,9.735863,-75.526261,colombia,4.0,-72.0
10596,pivijay,Pivijay,33493.0,10.461675,-74.616208,colombia,4.0,-72.0
10597,san gil,San Gil,33592.0,6.555733999999999,-73.133088,colombia,4.0,-72.0
10598,saravena,Saravena,33817.0,6.9537580000000005,-71.87523,colombia,4.0,-72.0
10599,la virginia,La Virginia,33836.0,4.899722,-75.8825,colombia,4.0,-72.0
10600,puerto berrio,Puerto Berrío,33983.0,6.4915650000000005,-74.40326400000001,colombia,4.0,-72.0
10601,montelibano,Montelíbano,34162.0,9.58265,-74.10310799999999,colombia,4.0,-72.0
10602,sabaneta,Sabaneta,34173.0,6.15,-75.6,colombia,4.0,-72.0
10603,villamaria,Villamaría,35303.0,5.044923000000001,-75.514604,colombia,4.0,-72.0
10604,montenegro,Montenegro,36500.0,4.566389,-75.751111,colombia,4.0,-72.0
10605,san marcos,San Marcos,36549.0,8.659723,-75.12809,colombia,4.0,-72.0
10606,la ceja,La Ceja,36585.0,6.030823000000001,-75.431501,colombia,4.0,-72.0
10607,planeta rica,Planeta Rica,37298.0,8.414722,-75.58833299999999,colombia,4.0,-72.0
10608,el cerrito,El Cerrito,38391.0,3.685486,-76.313716,colombia,4.0,-72.0
10609,corozal,Corozal,39801.0,9.315046,-75.292827,colombia,4.0,-72.0
10610,segovia,Segovia,39938.0,7.07993,-74.6989,colombia,4.0,-72.0
10611,lorica,Lorica,40606.0,9.236484,-75.813499,colombia,4.0,-72.0
10612,acacias,Acacías,40628.0,3.986946,-73.757971,colombia,4.0,-72.0
10613,el bagre,El Bagre,40799.0,7.592724,-74.80858,colombia,4.0,-72.0
10614,santander de quilichao,Santander de Quilichao,40799.0,3.009452,-76.484937,colombia,4.0,-72.0
10615,sevilla,Sevilla,41613.0,4.264249,-75.930852,colombia,4.0,-72.0
10616,baranoa,Baranoa,44079.0,10.794084,-74.9164,colombia,4.0,-72.0
10617,pradera,Pradera,44631.0,3.421111,-76.244722,colombia,4.0,-72.0
10618,jamundi,Jamundí,44834.0,3.26074,-76.534989,colombia,4.0,-72.0
10619,chiquinquira,Chiquinquirá,45295.0,5.616373,-73.817484,colombia,4.0,-72.0
10620,florida,Florida,47173.0,3.3222970000000003,-76.234804,colombia,4.0,-72.0
10621,el carmen de bolivar,El Carmen de Bolívar,47958.0,9.717396,-75.120232,colombia,4.0,-72.0
10622,chigorodo,Chigorodó,48444.0,7.666378999999999,-76.68105899999999,colombia,4.0,-72.0
10623,plato,Plato,48607.0,9.790289,-74.782442,colombia,4.0,-72.0
10624,copacabana,Copacabana,49170.0,6.346328,-75.508875,colombia,4.0,-72.0
10625,la estrella,La Estrella,49387.0,6.1576900000000006,-75.643173,colombia,4.0,-72.0
10626,arjona,Arjona,50406.0,10.254444,-75.343889,colombia,4.0,-72.0
10627,madrid,Madrid,50438.0,4.732444999999999,-74.26419200000001,colombia,4.0,-72.0
10628,turbo,Turbo,50509.0,8.093678,-76.726908,colombia,4.0,-72.0
10629,agustin codazzi,Agustín Codazzi,51479.0,10.034087,-73.236111,colombia,4.0,-72.0
10630,pamplona,Pamplona,53588.0,7.375647,-72.647949,colombia,4.0,-72.0
10631,puerto tejada,Puerto Tejada,53675.0,3.231136,-76.416684,colombia,4.0,-72.0
10632,pitalito,Pitalito,53686.0,1.849656,-76.047849,colombia,4.0,-72.0
10633,funza,Funza,54422.0,4.716381,-74.211954,colombia,4.0,-72.0
10634,el banco,El Banco,54524.0,9.001137,-73.97580699999999,colombia,4.0,-72.0
10635,cerete,Cereté,55514.0,8.884788,-75.790522,colombia,4.0,-72.0
10636,turbaco,Turbaco,56173.0,10.329444,-75.411367,colombia,4.0,-72.0
10637,espinal,Espinal,56214.0,4.149245,-74.884292,colombia,4.0,-72.0
10638,santa rosa de cabal,Santa Rosa de Cabal,57929.0,4.868056,-75.62138900000001,colombia,4.0,-72.0
10639,caucasia,Caucasia,58035.0,7.986544,-75.193488,colombia,4.0,-72.0
10640,san andres,San Andrés,58258.0,12.584722,-81.700556,colombia,4.0,-72.0
10641,los patios,Los Patios,58663.0,7.837931,-72.50369599999999,colombia,4.0,-72.0
10642,fundacion,Fundación,59177.0,10.520664,-74.185037,colombia,4.0,-72.0
10643,sahagun,Sahagún,59189.0,8.946164999999999,-75.44274899999999,colombia,4.0,-72.0
10644,yopal,Yopal,61031.0,5.337752,-72.395859,colombia,4.0,-72.0
